id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0SHIkGcjuVoAuAbezjBfiT,Becalming,Rebecka Aether,64,2021-02-05,0.158,0.0186,11,-33.662,0,0.992,0.921,0.101,0.0531,135.36,190346,3
1aU0CFHRycE2Va7CVmDZEX,Illa Pancha,Huma,63,2021-01-22,0.153,0.0485,9,-29.07,1,0.748,0.683,0.111,0.0374,63.351,160000,3
1iUWhhQqt3vCxrMCZluokP,Suivez-moi,Charmaine D'Avis,60,2021-02-19,0.0874,0.00818,9,-35.716,1,0.992,0.905,0.0875,0.133,69.2,200500,3
21YxK0klhpfLW8budkJaMF,Lust For Life,Iggy Pop,64,1977-08-29,0.383,0.97,9,-5.638,1,0.0276,0.0,0.0942,0.62,101.603,313926,4
3PGAgwFWnFCisvjb3rLyuh,Piece Of My Heart,Janis Joplin,53,2007-07-17,0.482,0.883,4,-3.348,1,0.0891,0.00422,0.266,0.594,80.687,253805,4
05NYcsjJwOYq4jIiKPVj9p,Hard To Handle,The Black Crowes,70,1990-02-13,0.599,0.79,4,-3.58,1,0.00257,0.00181,0.312,0.961,103.783,188067,4
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,74,1979-11-30,0.693,0.394,0,-15.882,1,0.0782,0.000694,0.247,0.721,104.114,238747,4
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,76,1984-01-04,0.572,0.835,0,-6.219,1,0.171,0.000377,0.0702,0.795,129.981,241600,4
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,77,1991-09-17,0.294,0.641,11,-9.316,1,0.0163,0.22,0.112,0.226,79.759,536067,4
6ywRlumSQjOOkcSnJYAgHw,Janie Jones - Remastered,The Clash,54,1977,0.591,0.824,6,-7.83,0,0.0344,0.0,0.146,0.741,104.304,128720,4
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,79,1979-03-23,0.768,0.852,4,-6.215,1,0.214,7.36e-05,0.0723,0.867,128.373,271240,4
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,72,1976-09-20,0.668,0.906,11,-4.881,0,0.214,0.00245,0.135,0.507,135.653,231933,4
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,75,1970,0.564,0.932,11,-10.068,1,0.013,0.169,0.349,0.619,112.937,146250,4
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,74,1991-09-26,0.5,0.824,4,-5.846,0,0.00016,0.00161,0.0916,0.539,120.125,218920,4
4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,Billy Idol,72,1983-11-01,0.53,0.864,4,-4.948,0,0.000753,0.000459,0.354,0.484,166.312,288533,4
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,76,1989-01-01,0.623,0.449,5,-13.333,1,0.212,0.0,0.0613,0.572,84.383,256000,4
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,69,1994-03-01,0.654,0.611,2,-10.45,1,0.0337,0.000178,0.405,0.786,85.387,235000,4
5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,63,1971-10-08,0.757,0.868,9,-9.326,1,0.411,0.00221,0.355,0.815,138.923,199200,4
2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,Joan Jett & The Blackhearts,66,1988-05-23,0.611,0.883,9,-11.225,1,0.0846,1.2e-06,0.192,0.604,117.928,246800,4
1xShPgQbOUa98avWJQFDBY,Personal Jesus - Original Single Version,Francois Kevorkian,59,1989,0.637,0.682,11,-11.625,1,0.0112,0.0234,0.0473,0.714,129.983,224907,4
6NxsCnLeLd8Ai1TrgGxzIx,Bad Moon Rising,Creedence Clearwater Revival,0,1969-08-03,0.647,0.762,2,-5.856,1,0.0599,3.35e-06,0.0705,0.93,89.837,141600,4
5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,Deep Purple,62,1972-03-25,0.632,0.586,0,-11.333,1,0.0983,0.581,0.0535,0.89,114.243,342173,4
59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,77,1992,0.466,0.833,7,-4.215,1,0.0266,0.0,0.0327,0.661,88.785,313573,4
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,75,1977,0.475,0.322,7,-10.687,1,0.367,0.00056,0.11,0.387,93.503,206267,4
0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,Def Leppard,73,1987-08-03,0.267,0.953,1,-4.899,0,0.00211,0.0,0.283,0.568,84.989,267307,4
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,73,1994-02-01,0.531,0.909,11,-4.236,1,0.0175,0.0,0.231,0.814,97.546,178000,4
4d9RTWdrFLVAGhdzvqxkwn,Losing My Religion,R.E.M.,0,1991-03-12,0.7,0.686,9,-10.338,0,0.0943,1.93e-06,0.0847,0.815,125.412,268933,4
6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,70,2002-01-01,0.509,0.584,0,-4.907,1,0.0368,9.96e-05,0.384,0.685,170.411,278747,4
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,71,1975-08-25,0.27,0.944,4,-4.199,1,0.00501,2.05e-05,0.116,0.606,146.347,269920,4
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,69,1978-06-06,0.619,0.579,4,-9.307,1,0.0152,6.4e-05,0.0858,0.69,127.224,225627,4
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince,68,1984-06-25,0.729,0.989,9,-4.613,0,0.0102,4.45e-05,0.443,0.84,126.47,352906,4
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,73,1976,0.333,0.927,9,-8.55,0,0.0029,0.000208,0.297,0.385,141.466,308120,4
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins,74,1995,0.767,0.787,3,-9.897,1,0.0163,0.583,0.0513,0.964,126.879,266200,4
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,70,1976-12-08,0.667,0.755,9,-7.246,1,0.0966,6.94e-05,0.0523,0.883,109.535,286220,4
1dv3ePjze9tPq2pk8eWJdR,Gimme Shelter,The Rolling Stones,0,1969-12-05,0.63,0.616,1,-8.128,0,0.463,0.0408,0.173,0.509,118.65,270773,4
4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,74,2009-09-10,0.602,0.905,2,-4.046,1,0.000202,0.064,0.117,0.411,128.019,304840,4
4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer,0,1994-05-10,0.635,0.435,3,-7.521,1,0.00328,6.78e-06,0.071,0.459,76.098,256880,4
7IhkWF9zpiYKlU7CxHxYT9,All Right Now,Free,0,2008-01-01,0.766,0.446,2,-13.079,1,0.25,0.000704,0.318,0.743,119.774,332907,4
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,72,1975-04-08,0.38,0.76,9,-10.961,1,0.00298,0.0294,0.104,0.491,99.437,274133,4
669cOBjpY4Y5O98Nmk6139,Surrender,Cheap Trick,55,2004-03-02,0.524,0.953,0,-7.097,1,0.00757,5.02e-06,0.771,0.869,133.828,253827,4
0eFvoRSTTaR2q8bSWVjwfp,Welcome To The Jungle,Guns N' Roses,0,2004-03-23,0.456,0.978,10,-4.869,0,0.0301,0.499,0.313,0.327,123.411,271867,4
3EAVty65Aq2boaV6O2vj5I,Bhabi,Gur Sidhu,48,2022-02-03,0.687,0.867,6,-4.489,0,0.014,0.0,0.164,0.662,88.072,210682,4
2Ise9g3yz0Tz0CGQ8k6WSn,No Love,Shubh,27,2022-02-26,0.768,0.487,4,-8.936,0,0.24,0.0,0.175,0.722,137.034,170388,4
6TDWc37igXh2OtDPAzUIwB,Mahol,Arjan Dhillon,56,2021-11-25,0.505,0.683,7,-6.144,0,0.0703,0.0,0.18,0.531,87.879,206406,1
7nMdJTQ4pxpu4Lhuldj9by,Bulls Eye,Tarsem Jassar,58,2022-02-15,0.867,0.691,11,-5.443,1,0.00502,0.0,0.0943,0.735,90.001,148000,4
2a7zxjZ1I88Z6sYm0ThuSc,Black Effect,Desi Crew,64,2022-01-07,0.676,0.739,4,-5.319,0,0.137,0.0,0.233,0.755,146.056,175890,4
3b9H6i89wdDH2IKNcnXpt2,Jatt Flex,Amrit Maan,60,2022-01-22,0.677,0.758,4,-4.013,0,0.218,1.75e-05,0.339,0.629,167.858,195714,4
5DnZcwhgXYlUxGOMk348Sz,Ki Karde Je,Arjan Dhillon,59,2022-02-02,0.81,0.664,8,-4.831,0,0.12,0.0,0.0867,0.655,89.978,215333,4
27LMVMTb0boLV5oObxk5GT,Puff Puff Pass,Gur Chahal,59,2021-12-30,0.666,0.618,11,-5.875,0,0.218,0.0,0.197,0.56,175.94,291818,4
6qS40yL7kXVoChI8SSCQIQ,Ykwim,Mehar Vaani,66,2022-01-18,0.837,0.575,5,-7.971,0,0.0361,7.23e-06,0.457,0.655,105.015,194857,4
3Ip459jQ00aQt1sVx6EK9t,HeadsUp (Jatt Ton Bina),Simu Dhillon,52,2020-06-05,0.7,0.8,6,-5.622,0,0.098,3.79e-06,0.0724,0.712,88.024,177308,4
6Xh1mVYnEauD71lkhLfAz2,She's The One,Devilo,62,2021-12-14,0.449,0.487,5,-7.456,0,0.181,0.0,0.105,0.498,133.98,204179,4
6Pxq8WosWicxmEqp9BFZ2s,What Ve,Nimrat Khaira,57,2021-12-16,0.768,0.575,4,-6.174,0,0.0784,2.61e-05,0.0624,0.88,179.903,188000,4
6LZys87Q37Jr3RKWDFUkRF,All Aces,Blamo,60,2022-01-07,0.731,0.724,10,-5.518,1,0.201,0.0,0.366,0.313,99.774,201600,4
4qjrUAcl6Wn7BdEVBLk33y,"Jinna Jinna ( From ""Main Viyah Nahi Karona Tere Naal"")",Daddy Beats,49,2022-02-17,0.671,0.477,10,-7.588,0,0.48,0.0,0.201,0.463,50.956,194118,4
76TcsS8szd8ZQjwnz78xg9,2 Raflaan (feat. Gurlej Akhtar),Gurlez Akhtar,59,2021-11-13,0.844,0.677,1,-6.942,0,0.21,1e-06,0.142,0.961,147.995,208378,4
7HWMIRSmUrhlbveXerIEWk,Unforgettable,Chani Nattan,61,2021-12-24,0.929,0.78,0,-3.525,0,0.311,0.0,0.119,0.344,114.992,212348,4
5eN1nmOe9R29OBL6soTJov,MAJHE AALE,Various Artists,67,2021-11-21,0.871,0.496,10,-9.29,1,0.035,2.83e-05,0.0742,0.287,93.033,170323,4
4FKLi2H8nNxLWwVk9nvzwy,Score,Arjan Dhillon,62,2021-11-25,0.598,0.712,2,-6.476,1,0.192,0.0,0.156,0.265,91.228,219066,4
6Uiuq2p2SUXgoN8hrxvCHZ,Dabde Ni,Ammy Virk,56,2021-11-07,0.783,0.829,8,-4.759,0,0.31,0.0,0.0793,0.835,89.972,207663,4
7Ja3egkluF7BuxEIhSYdvu,Kamaal Ho Gea,Manan Bhardwaj,54,2022-01-10,0.722,0.732,6,-4.62,0,0.212,0.0,0.205,0.864,145.843,296117,4
2DzEnsDbTLHwPuIMAB2z0P,Feelinga,Garry Sandhu,63,2021-11-11,0.71,0.518,11,-8.755,0,0.236,2.39e-05,0.31,0.386,96.059,188000,4
3WYzyafR47qwO5w2UtzFv9,Jaan,Nimrat Khaira,56,2021-09-27,0.709,0.508,10,-8.895,0,0.595,2.28e-06,0.107,0.354,157.557,226582,4
2xRtXbFAmk3cW6xE1zF7ye,Tu Jhoom,Abida Parveen,61,2022-01-19,0.42,0.481,7,-8.949,1,0.255,0.000414,0.0909,0.0594,84.794,397547,4
6TClJ8jXi3OBV7gcrU3jx5,TERE TE,Various Artists,72,2021-11-21,0.692,0.488,7,-10.96,0,0.0508,0.0,0.154,0.299,171.9,114419,4
0XwRlvv3KlOu4HWlOH34XG,Lover,Diljit Dosanjh,69,2021-08-22,0.827,0.587,9,-5.531,0,0.203,0.0,0.0727,0.774,119.936,190000,4
43qJF4pC5rbLDUgmqWYOKu,Kingpin,Tarsem Jassar,62,2021-10-15,0.889,0.527,2,-4.635,1,0.0354,0.0,0.0845,0.672,87.969,175909,4
6eMe7w3a4SdC1SIbSxGlom,Zulfan,Mankirt Aulakh,50,2021-10-08,0.541,0.809,0,-5.305,1,0.294,0.0,0.0827,0.442,82.513,166181,4
5dvGOTBXFSgpKddB6MGe0P,WAR,Various Artists,64,2021-11-21,0.674,0.508,10,-10.56,0,0.159,0.000361,0.348,0.322,139.966,221143,4
55nRhkhe7ckZhazYrv6ZOX,Distance Love,Zehr Vibe,65,2021-10-08,0.743,0.562,0,-5.846,0,0.421,0.0,0.1,0.31,87.869,210682,4
6HbASiQd68ALA2Ug2hKgNq,Bindi,G Khan,31,2021-10-19,0.719,0.653,1,-5.879,0,0.435,0.0,0.145,0.809,125.87,182857,4
5FTcLPsQFX2NZaBQHbTz06,Moonlight,Harnoor,59,2020-12-27,0.668,0.544,8,-8.352,0,0.124,0.0,0.121,0.433,135.691,198620,4
3D0pmiK3zyF9PudyJ8mkor,Ma Belle,Amari,70,2021-07-16,0.908,0.314,0,-9.614,1,0.0424,4.15e-05,0.0727,0.244,97.011,160825,4
2R3doWDwQx2uDYSreKowEQ,Band Darvaze,Dr Zeus,56,2021-09-01,0.441,0.505,4,-6.453,0,0.0679,0.0,0.0581,0.381,82.205,308232,4
5vRdXNSFTyuu61QZVKiavW,Ever Green,Jigar,53,2021-11-24,0.525,0.632,0,-3.895,0,0.409,0.0,0.0909,0.59,78.324,220561,4
1qrAgbcxQpeaDv4ptgjl9e,Shinin',Manni Sandhu,58,2021-09-24,0.722,0.673,8,-4.613,0,0.492,0.0,0.114,0.919,140.915,195699,4
0jQ6Qx0pRJttXHTkeOj5mP,Churi,Shipra Goyal,55,2021-09-23,0.703,0.853,6,-3.173,0,0.376,0.0,0.303,0.819,149.78,301399,4
3eDsZLT8c3RvWuqjX9GJNV,Shareef,Dilpreet Dhillon,37,2021-10-15,0.598,0.696,5,-3.577,0,0.153,0.0,0.061,0.798,87.98,141818,4
0i7w67qCK2iCDtraKCshXZ,It Ain't Legal,Gurlez Akhtar,48,2021-09-15,0.746,0.637,7,-5.816,0,0.00155,0.0,0.404,0.32,89.986,214405,4
0m5jRWkermmIbOqa2zMNZX,Taakre,Jassa Dhillon,48,2021-07-28,0.824,0.777,1,-4.779,1,0.00654,0.0,0.344,0.474,109.006,258494,4
7lAVkrQ7jiNKL5i6Z1WwcY,3 Aarhi,Amrit Maan,34,2021-08-06,0.819,0.603,11,-3.934,1,0.402,0.0,0.0557,0.583,99.989,196000,4
7fYE7BT9Na8XpALQwuhIwX,Champagne,Diljit Dosanjh,60,2021-08-22,0.757,0.588,10,-6.383,0,0.252,0.0,0.0701,0.344,84.968,182000,4
6qJwdPK0bMWyX2ys3lZ23y,Still Standing,Amantej Hundal,52,2021-05-01,0.679,0.787,6,-5.135,0,0.209,0.0,0.0808,0.744,91.905,158478,4
4tQESd136KvxeKUGGByOuI,Rubicon,Amrit Maan,37,2021-08-06,0.758,0.687,11,-5.715,1,0.0363,0.0,0.123,0.641,73.844,203077,4
5wiSbeDm2p5yniuus7eH4J,Black & White,Diljit Dosanjh,62,2021-08-22,0.712,0.683,10,-6.965,0,0.323,6.84e-06,0.171,0.526,83.935,166758,4
4OHzC2BlrCWK0wKrirR5Zy,Goriyaan Goriyaan,Romaana,47,2021-04-21,0.703,0.683,0,-4.611,0,0.374,0.0,0.117,0.526,91.982,217826,4
0CVztEIhyNVRX0loOvHa5m,Chu Gon Do ?,Mad Yardies,40,2021-07-08,0.751,0.72,11,-8.165,0,0.0189,0.0,0.285,0.705,92.58,206180,4
0IBoEJSQji3JOChWfYKtin,Pistol,Jassa Dhillon,51,2021-08-25,0.762,0.826,8,-3.796,1,0.0959,0.0,0.0902,0.421,89.99,218000,4
00WEf28euvcKP1TpG4DI0C,Laala Laala,Desi Crew,47,2021-07-30,0.705,0.58,3,-4.577,0,0.417,0.0,0.0867,0.524,167.889,186662,4
1Hy2ZRkFGC3P47r6lDX2sy,Luna,Diljit Dosanjh,56,2021-08-22,0.814,0.684,0,-7.962,0,0.0426,1.37e-05,0.0571,0.893,120.038,186000,4
5BWIrdXMuMewFbyXBntyjA,Barood Wargi,Simiran Kaur Dhadli,54,2021-02-09,0.602,0.732,11,-5.77,0,0.0497,0.0,0.226,0.541,170.034,231529,4
6WcBchq24S1Gl7VyHqWKJz,Seher,Shravan Sridhar,33,2021-07-02,0.315,0.565,11,-8.667,1,0.65,0.671,0.107,0.0617,99.49,208800,4
6pygtqf5cO7uiy9kgbY8KD,Baju Band,Sniti Mishra,29,2021-12-30,0.471,0.509,5,-5.768,0,0.682,0.0141,0.248,0.406,149.965,258000,4
7vm4uByBujMi734s6LO3hm,Lone Poet (Aeri Aali),Liyaqat Ali Khan,33,2022-05-03,0.631,0.538,4,-10.944,1,0.438,0.000391,0.102,0.11,91.009,181959,4
7ncyIsZzLUA9SRzZv8raNk,Dil Leke Mujhe Badnam - Thumri/lounge,Ankur Mukherjee,25,2021-11-22,0.5,0.156,2,-11.878,1,0.932,0.0,0.0794,0.383,68.104,320000,4
79osQzagWc3CI97LvAXXWH,Blessing the Bride (Baisa),Romy,28,2022-05-03,0.831,0.563,1,-9.12,1,0.0541,0.0,0.101,0.403,127.018,229796,3
2CcDWQ91UP02tCJQBuYE8X,Laage Re Nain,Paras Nath,19,2022-05-06,0.481,0.556,0,-8.194,1,0.604,0.000139,0.129,0.509,176.072,270907,4
144TS04R5kwzBqaM805g9E,Kahaani,Anirban Chowdhury,28,2022-03-13,0.56,0.358,3,-7.655,1,0.848,0.0,0.105,0.205,127.906,243750,4
37rIyfXlSeU4pALUVZ0XDO,ISOLATED (Part 2),Arnab Bashistha,20,2022-04-08,0.614,0.378,1,-10.656,1,0.703,0.429,0.114,0.277,119.929,227530,4
4QLgVKSIe3OkXRNu5zJSJu,Humri Ateriya,Smita Rao Bellur,28,2021-12-27,0.45,0.405,2,-14.662,0,0.837,0.000171,0.0958,0.28,142.825,211469,4
77477vF5I3QnC4lgpwYKS2,Lat Ulajhi,Anjali Gaikwad,22,2022-01-07,0.631,0.669,10,-6.683,1,0.464,0.016,0.139,0.254,140.07,230143,4
10HB2JI0mlzXgKmbLsXzZj,Nayanwa,Gautam Kale,24,2021-08-05,0.507,0.589,9,-6.577,0,0.554,0.0,0.129,0.38,74.252,210931,4
5a40BRFDUlmbv5P9F6IIXs,Aeri Sakhi (An Eternal Poem of Love),Ronkini Gupta,24,2021-09-17,0.584,0.435,0,-11.124,1,0.916,0.0,0.158,0.268,120.036,188947,4
29AxH9bh65FCT0qodirEFm,Ae Savere,Archana Kamath Hegdekar,20,2021-08-11,0.475,0.575,6,-7.861,1,0.297,0.0,0.113,0.48,123.948,287419,3
4NgquIKp1yVgdUW7UsNPJw,Tore Bina Mohe,Sarthak Kalyani,21,2020-11-15,0.412,0.571,4,-10.853,0,0.629,0.000108,0.27,0.165,139.913,216405,3
4SACOzcQaUqp3Q0EDEAdj0,Kaahe Kanha,Kushal Chokshi,24,2021-06-08,0.593,0.857,10,-5.858,0,0.255,0.0035,0.205,0.448,124.842,157920,4
1Wn4zfB2f3E2fM9fEFvzcH,Aaye Hain Samjhane Log,Pratibha Singh Baghel,16,2021-07-05,0.559,0.644,3,-9.516,1,0.653,0.822,0.142,0.449,140.077,287512,4
5y4WiVUc1SbjnfXLu9szYI,Yaman,Bombay Bandook,27,2021-08-20,0.53,0.753,8,-9.133,0,0.472,0.000495,0.11,0.517,104.868,324571,4
3JMz4MfpBq6OOv5kfltzgL,Saiyaan Bina (feat. Anshuman Sharma),Anshuman Sharma,19,2021-05-28,0.423,0.556,1,-8.29,0,0.858,0.0451,0.105,0.201,143.977,268333,4
46ww2w2OsgYCOWADmkLsbK,Angana Morey,Soumyadeep Ghoshal,26,2021-02-03,0.355,0.77,11,-3.525,1,0.713,0.000314,0.128,0.359,113.275,225910,5
1lC0VabWt3G9jSm3tLnh7B,Laagi Lagan,Anuja Zokarkar,24,2021-04-29,0.517,0.52,7,-10.549,1,0.83,0.101,0.11,0.229,140.019,255987,4
4oZINaDR2CFCkacgsv0G5f,Naina Morey - Redefined,Nakash Aziz,25,2020-10-23,0.255,0.537,0,-11.189,1,0.428,0.000505,0.0608,0.499,75.634,202839,4
0X0rm2Yz4eoRPtDmYORevR,Chayanat,Bhuvanesh Komkali,19,2021-10-22,0.46,0.415,3,-10.586,1,0.849,0.105,0.108,0.243,94.029,324255,4
2RLpjKjWsT52aZ6VejuI1A,Saanware,Aditi Paul,16,2021-11-07,0.321,0.397,11,-8.767,0,0.791,1.98e-06,0.206,0.194,82.064,228000,4
53JrlbZ5lgYzorgMJyIqXf,Anjuman,Ronkini Gupta,15,2021-03-08,0.563,0.542,11,-5.414,1,0.951,1.68e-05,0.0954,0.653,83.226,218932,4
5p54INLXgza6Do7nTsFPpG,Ae Ri Sakhi,Prasad Gaitonde,24,2020-08-28,0.328,0.751,9,-5.957,1,0.503,1.25e-05,0.103,0.13,169.843,254160,4
6AIMkgFs253hoN9dLa5NA6,Nirvana,Vāhaka,20,2021-07-30,0.408,0.616,0,-9.942,1,0.161,0.0,0.089,0.379,160.173,180000,4
1xuLfcXNcA3J2qLZGFQ3kB,The Unposted Letter,Saee Tembhekar,18,2021-07-23,0.53,0.539,1,-13.082,1,0.462,0.765,0.334,0.321,166.018,254458,4
7KLhtw1RFbalVdbnHM8644,Krishna Murari,Savani Kulkarni,23,2020-12-04,0.413,0.491,5,-8.283,0,0.375,0.000511,0.124,0.353,136.351,225353,4
7ifHKVb1UUasenkV3BFFRL,Albela,Rishabh Shankar,24,2020-08-05,0.446,0.617,1,-7.883,1,0.582,0.00292,0.0972,0.0696,159.768,135000,4
1TOQb1AwnZLzrAu4VXZUIO,Garaj Garaj Jugalbandi,Mohammed Aman,40,2020-07-27,0.269,0.779,2,-5.135,1,0.0463,1.73e-06,0.0892,0.384,150.04,330922,3
4oFTEI6Dmnca8HbpwdXQCL,Shafqat with Shafqat (Lakh Jatan / Khamaj),Shafqat Ali Khan,27,2020-10-19,0.299,0.437,5,-9.258,1,0.88,0.00034,0.11,0.38,160.084,441000,4
4ezMFxUzwg5BDTBWZdZvMu,More Piya,Asad Khan,20,2021-02-26,0.49,0.508,7,-10.719,1,0.471,0.000767,0.077,0.0844,93.022,258065,4
5ju1GJqBZ0paALY3hU2wrC,Maine Dekha Hai,Pratibha Singh Baghel,17,2020-11-18,0.417,0.28,4,-13.218,1,0.709,0.000189,0.108,0.141,114.025,410638,3
2WoPxsPKf6nnPSY1Gk5i6O,Ooch Apaar,Deepa Nair Rasiya,0,2020-11-30,0.324,0.193,3,-13.539,1,0.882,6.77e-05,0.109,0.207,127.029,420994,4
6bzSij587sWRb0KtBrtgId,Barse Badariya,Nikhita Gandhi,31,2020-07-15,0.428,0.354,11,-12.934,1,0.724,1.05e-06,0.316,0.347,141.978,183049,4
5oVHgBoF0B29CXW1L4aeU7,Ka Karoon Sajni - The Unwind Mix,Prajakta Shukre,15,2020-06-23,0.634,0.486,1,-9.403,0,0.736,3.46e-05,0.0681,0.158,119.942,269573,4
4DSORlBFO3jKHgrDB2esk0,Sakhi Vasant Aaya,Chinmayi Tripathi,12,2020-04-07,0.518,0.53,1,-8.325,0,0.442,7.98e-06,0.0927,0.131,80.015,258963,4
1VRrV5xVD5iuI38NQSdwg1,Jaanu Na - Jodi Tare,Anweshaa,14,2020-05-04,0.436,0.433,4,-11.098,1,0.713,0.0864,0.178,0.255,158.095,285550,1
1szU2VvMCf5y3CegDghUFE,Eyes - Edit,Handbook,16,2020-01-16,0.567,0.461,1,-7.124,1,0.00107,0.136,0.4,0.184,83.021,176386,4
1wnP0kMnl9NJC7Ek2rrHkB,Sakhi,Zakir Hussain,19,2020-01-17,0.468,0.546,5,-9.335,1,0.738,0.0298,0.114,0.32,99.934,506733,4
3mDv3HRVNlPyJGLJvg8y8T,Azad,Bombay Bandook,33,2020-02-18,0.495,0.542,4,-9.693,0,0.761,0.012,0.0872,0.362,140.858,280850,3
5vWcAAeT5OaAQqaBDB9IV9,Ret Bhari,Iman Chakraborty,13,2020-07-24,0.55,0.523,11,-8.983,0,0.305,6.47e-05,0.185,0.234,143.665,278333,4
6QGi3529oKAbfObXWmWz95,Inteha,Tajasvi Sharma,16,2020-08-20,0.456,0.353,9,-9.607,1,0.874,9.82e-06,0.107,0.335,124.318,256058,3
4oWJqeGeJK1N5M0dUqogYD,Jhinjhoti,Kanishk Seth,20,2020-02-16,0.499,0.544,1,-12.079,1,0.76,0.837,0.103,0.182,120.019,302000,4
6YurAWZr1amWqDhkn3Yrc9,Bright Eyes,Alev Lenz,0,2019-11-29,0.584,0.276,2,-10.578,0,0.921,0.00117,0.0888,0.182,100.055,384868,4
3snujKMl0rkHSdwOLxWrFv,Tilak,Bombay Bandook,36,2017-05-12,0.466,0.69,4,-7.007,1,0.529,0.0597,0.102,0.385,134.899,359291,3
5poTkPZvxROL3RtuxRVtBU,Purvayi,Papon,26,2019-10-18,0.442,0.696,5,-6.768,1,0.00384,0.0159,0.163,0.0778,172.048,310147,4
64lm0UUw3NLTWUBYogM27P,Naino Ke Ishaare,Shruti Dhasmana,15,2020-04-25,0.444,0.475,2,-10.77,1,0.771,0.0632,0.094,0.421,169.863,277896,4
32w1dhGQnuAoH4QiqtIWkH,Piya: Basant Mukhari,Junaid Bashir,12,2019-10-29,0.44,0.757,9,-5.553,1,0.755,0.0,0.111,0.528,124.775,341301,4
56iw7QosAXwrOfu5WLQNSe,Ghir Ghir,Advaita,32,2009-03-06,0.601,0.728,4,-10.469,1,0.378,0.726,0.368,0.862,137.99,305613,3
4JNi40t7xR5bO3PWxRkiPN,Free Bird,Lynyrd Skynyrd,0,1973,0.279,0.852,7,-7.838,1,0.0119,0.076,0.0624,0.438,117.418,558933,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,79,1972-05-19,0.601,0.532,10,-9.119,1,0.432,6.25e-06,0.0925,0.341,136.571,281613,4
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,76,1982,0.743,0.836,2,-6.465,1,0.0804,0.0,0.384,0.82,113.375,188987,4
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,78,1980-07-25,0.532,0.767,7,-5.509,1,0.00287,0.000513,0.39,0.755,127.361,210173,4
3aoDEt6zSuYQ47gzarlaVo,Money - 2011 Remastered Version,Pink Floyd,0,1973-03-16,0.469,0.537,9,-10.421,1,0.0241,0.00201,0.269,0.783,124.193,382834,1
2b9lp5A6CqSzwOrBfAFhof,Crazy Train,Ozzy Osbourne,8,1980-09-20,0.453,0.905,9,-4.001,1,0.36,0.000569,0.26,0.474,137.571,296200,4
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,75,1994-03-09,0.35,0.828,6,-5.373,1,0.000217,0.000161,0.0774,0.147,105.435,318587,4
1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,ZZ Top,72,1983-03-23,0.601,0.859,5,-5.263,1,0.000359,0.00124,0.0871,0.446,125.145,258027,4
1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,Whitesnake,63,1987-04-07,0.292,0.823,7,-6.763,1,0.0117,7.79e-05,0.155,0.244,89.939,275395,4
